162749.000000,39.020306,-77.427254
162750.000000,39.020306,-77.427254
162751.000000,39.020306,-77.427254
162752.000000,39.020306,-77.427261
162753.000000,39.020302,-77.427261
162754.000000,39.020302,-77.427261
162755.000000,39.020302,-77.427261
162756.000000,39.020298,-77.427261
162757.000000,39.020298,-77.427261
162758.000000,39.020294,-77.427261
162759.000000,39.020294,-77.427261
162800.000000,39.020294,-77.427261
162801.000000,39.020294,-77.427261
162802.000000,39.020294,-77.427261
162803.000000,39.020294,-77.427261
162804.000000,39.020294,-77.427261
162805.000000,39.020294,-77.427261
162806.000000,39.020294,-77.427261
162807.000000,39.020294,-77.427261
162808.000000,39.020294,-77.427261
162809.000000,39.020294,-77.427261
162810.000000,39.020294,-77.427269
162811.000000,39.020298,-77.427269
162814.000000,39.020294,-77.427269
162816.000000,39.020294,-77.427269
162819.000000,39.020298,-77.427269
162820.000000,39.020302,-77.427269
162821.000000,39.020298,-77.427269
162822.000000,39.020298,-77.427269
162823.000000,39.020294,-77.427269
162824.000000,39.020294,-77.427269
162825.000000,39.020298,-77.427269
162827.000000,39.020298,-77.427269
162829.000000,39.020306,-77.427269
162830.000000,39.020306,-77.427277
162831.000000,39.020306,-77.427277
162833.000000,39.020306,-77.427277
162834.000000,39.020313,-77.427277
162835.000000,39.020313,-77.427277
162836.000000,39.020317,-77.427277
162837.000000,39.020325,-77.427277
162838.000000,39.020329,-77.427277
162839.000000,39.020329,-77.427277
162840.000000,39.020329,-77.427277
162841.000000,39.020329,-77.427277
162842.000000,39.020329,-77.427277
162843.000000,39.020332,-77.427277
162844.000000,39.020332,-77.427277
162845.000000,39.020336,-77.427277
162846.000000,39.020336,-77.427277
162847.000000,39.020340,-77.427277
